category,lat,lon,name,amenity
place_worship,51.3469013,-0.2098204,St Andrew's United Reformed Church,place_of_worship
place_worship,51.4665639,-0.3826598,St John's Mar Thoma Church,place_of_worship
place_worship,51.5610986,-0.372558,South Harrow Methodist Church,place_of_worship
place_worship,51.4718027,-0.3502682,Hounslow Spiritualist Church,place_of_worship
place_worship,51.594555,0.2320711,Harold Wood Methodist Church,place_of_worship
place_worship,51.4448806,-0.3618948,Whitton Methodist Church,place_of_worship
place_worship,51.3530509,-0.1627405,St. Margaret's Catholic Church,place_of_worship
place_worship,51.6041823,0.2091264,Saint Dominics Roman Catholic Church,place_of_worship
place_worship,51.4828129,-0.38113,Heston United Reformed Church,place_of_worship
place_worship,51.6448705,-0.067622,Bush Hill Park URC,place_of_worship
place_worship,51.3603803,-0.0836152,St. Paul's United Reformed Church,place_of_worship
place_worship,51.6641282,-0.0822127,Lancaster Rd United Reformed Church,place_of_worship
place_worship,51.6638777,-0.0793431,Community of Christ Church,place_of_worship
place_worship,51.4856638,-0.3071968,Brentford Free Church,place_of_worship
place_worship,51.4423167,-0.1667726,Trinity Road Chapel,place_of_worship
place_worship,51.2801574,-0.3674734,United Reformed Church,place_of_worship
place_worship,51.6480883,-0.1781938,St John's Church,place_of_worship
place_worship,51.3800723,0.004615,Hayes Free Church,place_of_worship
place_worship,51.3615251,-0.130809,Wallington Christian Centre,place_of_worship
place_worship,51.3612903,-0.1366176,Bandon Hill Methodist Church,place_of_worship
place_worship,51.360997,-0.1449879,Gospel Hall,place_of_worship
place_worship,51.4157534,-0.3688489,St Theodore,place_of_worship
place_worship,51.4143913,-0.3713906,Hampton Baptist Church,place_of_worship
place_worship,51.5862191,-0.2931158,All Saints,place_of_worship
place_worship,51.5847926,-0.3399434,Trinity Church,place_of_worship
place_worship,51.4351232,-0.3921898,Hanworth Gospel Hall,place_of_worship
place_worship,51.4632235,-0.0007842,Sacred Heart Convent,place_of_worship
place_worship,51.4590766,0.0037253,Lewisham Spiritualist Church,place_of_worship
place_worship,51.4670534,-0.3281065,Kingdom Hall of Jehovah's Witnesses,place_of_worship
place_worship,51.4391407,-0.3749264,Hanworth Methodist Church,place_of_worship
place_worship,51.492118,-0.2715562,"First Church of Christ, Scientist Chiswick",place_of_worship
place_worship,51.4903425,-0.2727527,Gunnersbury Baptist Church,place_of_worship
place_worship,51.4869221,-0.4352895,Harlington Baptist Church,place_of_worship
place_worship,51.4766427,-0.3477381,St. Vincent de Paul,place_of_worship
place_worship,51.2804058,-0.0796527,Caterham URC,place_of_worship
place_worship,51.3579022,-0.2137822,St. Christopher's RC Church,place_of_worship
place_worship,51.3013484,-0.2345098,Merland Rise Church,place_of_worship
place_worship,51.4898888,-0.4563177,Sipson Christian Fellowship,place_of_worship
place_worship,51.4194619,0.1696382,Full Gospel Church Alfan Lane,place_of_worship
place_worship,51.5672413,-0.4097047,Ruislip Manor Methodist Church,place_of_worship
place_worship,51.5620801,-0.3913954,South Ruislip Methodist Church,place_of_worship
place_worship,51.4970506,-0.2487883,Chiswick Seventh Day Adventist Church,place_of_worship
place_worship,51.4870672,-0.2965164,North Road Baptist Church,place_of_worship
place_worship,51.432922,-0.4654882,Ashford Congregational Church,place_of_worship
place_worship,51.4885815,-0.3042996,Jubilee Chapel,place_of_worship
place_worship,51.4871899,-0.3070771,Methodist Chapel,place_of_worship
place_worship,51.4888859,-0.3010694,Ealing Road Baptist Church,place_of_worship
place_worship,51.4709697,-0.1205014,Stockwell Spiritist Church and Healing Centre,place_of_worship
place_worship,51.5280326,-0.0512545,London Buddhist Centre,place_of_worship
place_worship,51.5607022,-0.3586972,Saint Gabriel's Catholic Church,place_of_worship
place_worship,51.5698109,-0.3593995,Roxeth Community Church,place_of_worship
place_worship,51.5703735,-0.0716353,Stamford Hill United Church,place_of_worship
place_worship,51.3320124,-0.266484,Epsom Methodist Church,place_of_worship
place_worship,51.3668301,-0.1986038,Crown Road Baptist Church,place_of_worship
place_worship,51.3716037,-0.1961348,Holy Family Catholic Church,place_of_worship
place_worship,51.3754907,-0.2356601,St Matthias,place_of_worship
place_worship,51.4067736,0.0188053,Bromley Baptist Church,place_of_worship
place_worship,51.4712114,-0.1274753,Stockwell Methodist Church,place_of_worship
place_worship,51.4940518,-0.060524,City Hope Church,place_of_worship
place_worship,51.5171878,-0.2531489,Old Oak Methodist Church,place_of_worship
place_worship,51.4542201,-0.3211921,Amyand Park Chapel,place_of_worship
place_worship,51.447777,-0.1489771,Balham Salvation Army Community Church,place_of_worship
place_worship,51.4467179,-0.1478784,Balham Pentecostal Church,place_of_worship
place_worship,51.4465338,-0.1491658,Balham Mosque,place_of_worship
place_worship,51.4183135,-0.1500355,Our Lady of the Assumption,place_of_worship
place_worship,51.4471102,-0.1488628,Radha Krishna Temple Shyama Ashram,place_of_worship
place_worship,51.3808754,-0.1157681,The Holy Redeemer St Marks Mission,place_of_worship
place_worship,51.4787255,-0.0944046,Camberwell Islamic Centre,place_of_worship
place_worship,51.4420659,-0.3355639,St. James RC Church,place_of_worship
place_worship,51.527302,-0.1374519,Shahjalal Jame Masjid Euston Mosque,place_of_worship
place_worship,51.4356841,-0.1590884,Saint Anselm's Church,place_of_worship
place_worship,51.4650913,0.1069579,Welling Gospel Chapel,place_of_worship
place_worship,51.4861741,0.0811402,Richmond Gospel Hall,place_of_worship
place_worship,51.4072332,-0.0267606,,place_of_worship
place_worship,51.5324661,-0.0828566,True Jesus Church,place_of_worship
place_worship,51.4671259,0.1107078,Welling Church,place_of_worship
place_worship,51.4719325,0.1213423,The Vine Christian Community Church,place_of_worship
place_worship,51.4605688,0.1590062,Lyndhurst Chapel,place_of_worship
place_worship,51.504512,-0.2689663,Berrymead Evangelical Church,place_of_worship
place_worship,51.5041342,-0.2686264,Ukrainian Autocephalous Orthodox Church,place_of_worship
place_worship,51.4494299,-0.0520125,Maha Lakshmi Vidya Bhavan,place_of_worship
place_worship,51.5410979,-0.2600819,Stonebridge Evangelical Church,place_of_worship
place_worship,51.5445448,-0.2553186,Elim Pentecostal Church,place_of_worship
place_worship,51.5534692,-0.2622023,St. Patrick's Catholic Church,place_of_worship
place_worship,51.5624433,-0.3061477,North Wembley Community Seventh-Day Adventist Church,place_of_worship
place_worship,51.6436784,-0.0485989,Lincoln Road Chapel,place_of_worship
place_worship,51.4678386,-0.0474501,"Church Of God of Prosperity, House of Bread",place_of_worship
place_worship,51.6259229,-0.386531,Carpenders Park Methodist Church,place_of_worship
place_worship,51.4080609,-0.050633,Avenue Baptist Church,place_of_worship
place_worship,51.2894076,-0.357222,Church of the Holy Spirit,place_of_worship
place_worship,51.4041773,-0.1696873,Elim Pentecostal Church,place_of_worship
place_worship,51.5765519,-0.3403328,Our Lady & St Thomas of Canterbury,place_of_worship
place_worship,51.5640794,-0.0122173,Grange Park United Reformed Church,place_of_worship
place_worship,51.5645607,-0.012851,Redeemed Christian Church of God,place_of_worship
place_worship,51.5652611,-0.0144178,St Joseph's,place_of_worship
place_worship,51.5654563,-0.0145836,Bible Faith Holiness Church,place_of_worship
place_worship,51.3632497,-0.2955152,Chessington Methodist Church,place_of_worship
place_worship,51.5442194,0.0418417,Manor Park Spiritualist Church,place_of_worship
place_worship,51.649815,-0.0804782,Our Lady of Mt. Carmel and St. George,place_of_worship
place_worship,51.5707024,-0.1970513,Trinity Church,place_of_worship
place_worship,51.5848551,-0.0970519,Kingdom Hall of Jehovas Witnesses,place_of_worship
place_worship,51.5568042,-0.0111445,Αγιου Ελεθεριου,place_of_worship
place_worship,51.6232631,-0.0169362,Chingford Mount Baptist Church,place_of_worship
place_worship,51.5494177,-0.1077444,North London Buddhist Centre,place_of_worship
place_worship,51.548214,-0.1018394,Highbury Evangelical Fellowship,place_of_worship
place_worship,51.3258705,-0.2771316,Grace Baptist Church,place_of_worship
place_worship,51.5935792,-0.1149999,Faith Miracle Church,place_of_worship
place_worship,51.587506,-0.131498,Hornsey Moravian Church,place_of_worship
place_worship,51.6090393,-0.3601605,Pinner Baptist Church,place_of_worship
place_worship,51.5739433,-0.201678,The Greek Orthodox Cathedral of the Holy Cross and St Michael,place_of_worship
place_worship,51.4773017,0.1628341,Our Lady of the Angels Roman Catholic Church,place_of_worship
place_worship,51.4523859,-0.0594061,Honor Oak Baptist Church,place_of_worship
place_worship,51.4905026,0.1610411,Guru Nanak Durbar Sikh Temple,place_of_worship
place_worship,51.2807825,0.1958579,Kingdom Hall of Jehovahs Witnesses,place_of_worship
place_worship,51.2805939,0.195652,Quaker Meeting House,place_of_worship
place_worship,51.6425207,-0.4663564,Our Lady Help of Christians RC Church,place_of_worship
place_worship,51.4060137,0.2368248,Sutton at Hone Methodist Church,place_of_worship
place_worship,51.4544131,0.1493141,Grace Baptist Church,place_of_worship
place_worship,51.3960532,0.037673,Jubilee Centre,place_of_worship
place_worship,51.3956257,0.0356627,St. Swithun's Catholic Church,place_of_worship
place_worship,51.4070954,0.01635,Bread Of Life Church,place_of_worship
place_worship,51.4276169,0.0419799,Court Farm Angelical Church,place_of_worship
place_worship,51.2873645,-0.0863557,Sacred Heart of Jesus,place_of_worship
place_worship,51.4894656,0.0866766,Seventh Day Adventist Church,place_of_worship
place_worship,51.5116579,-0.0982012,The Salvation Army International HQ,place_of_worship
place_worship,51.3797783,0.019603,Assembly Hall,place_of_worship
place_worship,51.4749553,-0.028372,New Cross Road Baptist Church,place_of_worship
place_worship,51.4428543,0.2496964,Stone Baptist Church,place_of_worship
place_worship,51.4412837,0.2370526,St Andrews URC Dartford,place_of_worship
place_worship,51.4452211,0.2133993,"The Redeemed Christian Church of God, Winners Way",place_of_worship
place_worship,51.4450005,0.214662,Spital Street Methodist Church,place_of_worship
place_worship,51.4566961,0.007872,Icthus Christian Fellowship,place_of_worship
place_worship,51.4945109,-0.0802016,Nasrul-Lahi-i-Fathi Society of Nigeria,place_of_worship
place_worship,51.4449363,0.2276654,Vietnamese Buddhist Meditation Centre,place_of_worship
place_worship,51.5158107,-0.4194746,Hayes Town Chapel,place_of_worship
place_worship,51.4465951,0.2125126,Brethren's Meeting Room,place_of_worship
place_worship,51.5634377,-0.0589468,Upper Clapton URC,place_of_worship
place_worship,51.3717527,0.0928723,Orpington Baptist Church,place_of_worship
place_worship,51.6013284,-0.1125483,The Redeemed Christian Church of God,place_of_worship
place_worship,51.3566344,0.1048905,Chelsfield Methodist Church,place_of_worship
place_worship,51.3442522,-0.0054333,Christ's Day Evangelical Ministry,place_of_worship
place_worship,51.4821585,0.0728648,Trinity Methodist Church,place_of_worship
place_worship,51.528205,-0.1212167,King's Cross Mosque and Islamic Centre,place_of_worship
place_worship,51.4408315,-0.1546467,Balham Seventh Day Adventist Church,place_of_worship
place_worship,51.4503735,-0.4752729,Stanwell Congregational Church,place_of_worship
place_worship,51.4373319,-0.1579182,Upper Tooting Methodist Church,place_of_worship
place_worship,51.4611136,-0.0983961,Saints Philip and James Church,place_of_worship
place_worship,51.4264434,0.1362124,Riverway Seventh Day Adventist Church,place_of_worship
place_worship,51.428755,-0.2706327,St. Ann's Catholic Church,place_of_worship
place_worship,51.4367697,-0.1054281,West Norwood Spiritualist Church,place_of_worship
place_worship,51.4881179,-0.2670568,Chiswick Methodist Church,place_of_worship
place_worship,51.6138179,-0.3040343,St William of York,place_of_worship
place_worship,51.5920487,-0.0700734,St Mark's Methodist Church,place_of_worship
place_worship,51.58597,-0.3077102,Kenton Methodist Church,place_of_worship
place_worship,51.3183253,-0.2130127,Methodist Church,place_of_worship
place_worship,51.578187,-0.3675862,Rayners Lane Baptist Church,place_of_worship
place_worship,51.5454459,-0.44923,North Hillingdon Methodist Church,place_of_worship
place_worship,51.5806827,-0.3662278,Saint John Fisher RC Church,place_of_worship
place_worship,51.5821559,-0.3061376,Haridham,place_of_worship
place_worship,51.4087756,0.0247639,Trinity,place_of_worship
place_worship,51.4986525,-0.3063433,Assyrian Society,place_of_worship
place_worship,51.6045622,-0.193123,Brethren Meeting House,place_of_worship
place_worship,51.5512618,0.1432317,"Catholic Church of the Holy Family, Dagenham",place_of_worship
place_worship,51.5592534,0.1220529,"Catholic Church of St Vincent, Becontree",place_of_worship
place_worship,51.539412,0.0776784,"Catholic Church of St Mary & St Ethelburga, Barking",place_of_worship
place_worship,51.5226194,0.1898438,"Catholic Church of Our Lady of La Salette, Rainham",place_of_worship
place_worship,51.5967131,0.1602073,"Catholic Church of Corpus Christi, Collier Row",place_of_worship
place_worship,51.613393,-0.1821367,Finchley Progressive Synagogue,place_of_worship
place_worship,51.5223836,-0.0907457,"Catholic Church of St Joseph, Bunhill Row",place_of_worship
place_worship,51.4010397,0.2536082,Southdowns Church,place_of_worship
place_worship,51.5859001,0.2005007,Friends Meeting House,place_of_worship
place_worship,51.5793901,-0.1963299,North Western Reform Synagogue,place_of_worship
place_worship,51.5134737,0.0138113,St Luke's Church,place_of_worship
place_worship,51.6510099,-0.0845498,Enfield Baptist Church,place_of_worship
place_worship,51.3854397,0.3088865,St Francis de Sales,place_of_worship
place_worship,51.5703972,-0.0406445,Cherubim and Seraphim Church,place_of_worship
place_worship,51.5704221,-0.0407516,Christ Apostolic Church,place_of_worship
place_worship,51.5697026,-0.0412068,Oke-Igbala Cherubim And Seraphim Holy Temple Of Christ Church,place_of_worship
place_worship,51.5695149,-0.0414243,Celestial Church of Christ,place_of_worship
place_worship,51.5704192,-0.0419177,Deliverance Outreach Ministries,place_of_worship
place_worship,51.5706952,-0.0411059,Cherubim & Seraphim Church Oke Ayo Ona Iwa Mimo,place_of_worship
place_worship,51.5703642,-0.0419094,Christ United Pentecostal Ministries,place_of_worship
place_worship,51.431867,-0.1257917,New Covenant Church Streatham,place_of_worship
